Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
SA|38074|111|156338|B,Q,N
SAA|957|0|2089|Q,N
SABA|2575|0|9611|Q
SABR|1025833|21689|1827141|B,Q,N
SABS|15862|461|61499|Q,N
SABSW|10050|101|34047|Q
SACC|25|0|1041|Q
SACH|43258|100|129646|Q,N
SACHpA|28|0|287|Q
SAEF|16|0|234|Q
SAFE|122214|143|217575|Q,N
SAFT|3645|0|7451|Q
SAG|12999|699|31918|Q,N
SAGE|92066|1862|185466|B,Q,N
SAGP|201|0|2137|Q
SAH|12095|0|49877|B,Q,N
SAIA|50565|77|58863|B,Q,N
SAIC|34616|62|65488|B,Q,N
SAIH|37804|7167|100206|Q,N
SAIHW|800|0|1800|Q
SAJ|660|0|4343|Q
SAM|33182|0|51136|B,Q,N
SAMG|951|0|3044|B,Q
SAMM|204|0|360|Q
SAMT|976|0|4993|Q
SAN|464065|9|1068664|B,Q,N
SANA|168740|1993|282181|B,Q,N
SAND|566541|4217|1670124|B,Q,N
SANG|586|0|1695|Q
SANM|86469|0|112094|B,Q,N
SANW|2276|23|3298|B,Q,N
SAP|115086|0|168425|B,Q,N
SAR|11623|96|16174|B,Q,N
SARK|66698|0|120045|B,Q,N
SARO|81057|26|646143|B,Q,N
SASR|24325|0|101729|Q,N
SAT|2217|0|3129|Q
SATL|10264|0|22850|Q,N
SATO|1126|0|2374|Q
SATS|246198|192|369104|B,Q,N
SATX|264915|13504|678214|Q,N
SAUG|26766|0|31247|Q
SAVA|280812|1443|484313|B,Q,N
SAVE|1110775|89868|2891729|B,Q,N
SAWG|68|0|177|Q
SAWS|372|0|376|Q
SAY|1304|0|2528|Q
SAZ|330|0|1898|Q
SB|66766|470|170226|B,Q,N
SBAC|99161|1|292213|B,Q,N
SBB|841|0|1060|Q
SBBA|1540|0|1829|Q
SBC|4313|0|8401|Q,N
SBCF|38499|216|69462|Q,N
SBCWW|7525|0|19452|Q,N
SBET|1390|138|1590|Q
SBEV|60460|0|113142|Q,N
SBFG|427|0|966|Q
SBFM|11704|0|24945|Q,N
SBFMW|1266|0|1316|Q
SBGI|41070|166|106153|B,Q,N
SBH|103450|0|194768|B,Q,N
SBI|12083|0|23825|B,Q
SBIO|1021|15|2613|Q,N
SBIT|163074|7267|378559|B,Q,N
SBLK|296813|517|575976|B,Q,N
SBR|5348|0|11755|B,Q,N
SBRA|463122|15|944283|B,Q,N
SBS|164902|600|307800|B,Q,N
SBSI|11177|96|29576|B,Q,N
SBSW|529347|6648|1906825|B,Q,N
SBT|1779|0|3993|Q,N
SBUX|1284898|11197|2691839|B,Q,N
SBXD|1900|0|3700|Q
SCAP|1496|0|1497|Q
SCC|138|0|778|Q
SCCC|175|0|1073|Q
SCCE|2000|0|5109|Q
SCCF|1065|0|2565|Q
SCCG|1248|0|1373|B,Q,N
SCCO|131997|280|309472|B,Q,N
SCD|7821|0|21074|B,Q,N
SCEpG|476|200|3656|Q,N
SCEpH|5799|2026|17373|Q
SCEpJ|654|0|4645|Q
SCEpK|544|0|3077|Q
SCEpL|3237|0|9638|Q
SCEpM|2198|0|7634|Q
SCEpN|1598|0|4337|Q
SCHA|355058|1569|795012|B,Q,N
SCHB|731454|5931|1502923|B,Q,N
SCHC|269442|0|335901|Q,N
SCHD|3240404|26514|5452069|B,Q,N
SCHE|207946|3569|878154|B,Q,N
SCHF|2938340|37558|4031531|B,Q,N
SCHG|1383901|1789|2482870|B,Q,N
SCHH|1403765|1960|2689936|B,Q,N
SCHI|35551|0|308883|Q,N
SCHJ|24281|0|76253|Q,N
SCHK|97222|0|180432|Q,N
SCHL|25650|8|62790|Q,N
SCHM|259853|1213|1103370|Q,N
SCHO|399630|0|1290963|B,Q,N
SCHP|493186|1858|989558|Q,N
SCHQ|19888|0|102490|Q,N
SCHR|533392|1180|929403|Q,N
SCHV|163896|0|513922|Q,N
SCHW|554904|3531|1351088|B,Q,N
SCHWpD|3417|0|16786|Q,N
SCHWpJ|11425|0|22601|Q,N
SCHX|740823|7602|2191989|B,Q,N
SCHY|39860|399|72723|B,Q,N
SCHZ|972925|0|1266935|Q,N
SCI|355337|0|445630|B,Q,N
SCIO|1|0|1|Q
SCJ|3443|0|10018|Q
SCKT|5975|0|12710|Q
SCL|7416|0|26529|Q,N
SCLX|554260|105|894962|Q,N
SCLXW|650|0|1540|Q
SCLZ|5|0|57|Q
SCM|74572|0|176486|B,Q,N
SCMB|21313|0|71062|Q,N
SCNI|1186|0|4438|Q
SCNX|1303|137|13531|B,Q,N
SCO|414072|791|712343|Q,N
SCOR|2420|0|12721|Q,N
SCPH|16887|0|33406|B,Q,N
SCPX|37748|1508|96888|Q,N
SCS|22683|1|84337|Q,N
SCSC|34412|0|51652|B,Q,N
SCUS|16549|0|42963|Q,N
SCVL|58475|1|96095|Q,N
SCWO|20933|0|74268|Q,N
SCWX|7755|0|139656|B,Q
SCYB|93114|188|138353|Q,N
SCYX|36146|1887|119849|Q,N
SCZ|216569|88|947885|Q,N
SD|16617|0|63844|Q,N
SDA|53874|88|69046|Q
SDCI|2644|0|2898|Q
SDD|2712|0|2956|Q,N
SDEM|808|0|1365|Q
SDG|1237|0|5644|Q
SDGR|146882|0|248515|B,Q,N
SDHC|4200|0|5992|B,Q,N
SDHY|5609|100|14646|Q
SDIG|77874|5750|147002|B,Q,N
SDIV|96922|745|152819|Q,N
SDOG|21871|135|32125|B,Q
SDOT|34695|0|84803|Q,N
SDOW|3562796|14322|7861340|B,Q,N
SDP|19533|0|55464|Q,N
SDRL|153441|38|314560|B,Q,N
SDS|2134090|7981|4350640|B,Q,N
SDSI|1225|0|1731|Q
SDST|24178|0|38831|Q,N
SDVD|51139|0|110178|Q,N
SDVY|377186|40|625542|B,Q,N
SDY|19347|177|101967|Q,N
SE|360891|2360|961833|B,Q,N
SEA|96|0|698|Q
SEALpA|498|0|974|Q
SEALpB|639|100|1999|B,Q
SEAT|160270|492|320224|Q,N
SEB|531|0|1370|Q,N
SECT|22091|0|66209|Q,N
SEDG|926624|8930|2210767|B,Q,N
SEE|272634|22298|595791|B,Q,N
SEED|1848|0|9183|Q
SEEM|24767|0|28948|Q
SEER|11758|328|53550|Q,N
SEF|5516|0|12202|Q,N
SEG|17381|896|24233|B,Q,N
SEI|69737|213|129784|B,Q,N
SEIC|95710|98|206996|B,Q,N
SEIE|50731|0|62256|Q
SEIM|2451|0|16412|Q
SEIQ|881|100|7377|Q
SEIS|17206|0|21812|Q
SEIV|1777|200|15133|Q
SEIX|35131|0|53219|Q,N
SELF|1361|59|6083|Q,N
SELV|11721|0|16105|Q
SELX|17|0|128|Q
SEM|98789|11766|345767|Q,N
SEMI|559|0|1580|Q,N
SEMR|23601|0|53705|B,Q,N
SENEA|1385|0|3310|Q
SENEB|639|0|1951|Q
SENS|534871|7200|1272333|Q,N
SEPM|1298|0|3428|Q
SEPN|21764|107|53464|Q,N
SEPT|6431|0|7572|Q
SEPW|12299|887|19670|Q
SER|2187|0|20801|Q,N
SERA|10274|25|14852|Q,N
SERV|1410162|67002|2565951|B,Q,N
SES|354087|33304|841768|Q,N
SES/WS|1267|0|2767|Q
SETH|12688|0|30935|Q
SETM|7856|0|10559|Q
SEVN|26960|0|52949|B,Q,N
SEZL|27736|25|51926|B,Q,N
SF|62991|0|357760|B,Q,N
SFB|3068|4|5291|Q
SFBC|441|0|616|Q
SFBS|40781|23|68593|B,Q,N
SFEB|1785|0|20689|Q
SFHG|56276|913|144875|B,Q,N
SFIX|440081|3975|1058578|B,Q,N
SFL|86771|316|231274|B,Q,N
SFLO|4667|0|4839|Q
SFLR|19782|0|89495|Q
SFM|335398|5481|797833|B,Q,N
SFNC|42987|0|109261|Q,N
SFpB|324|0|589|Q
SFpC|411|0|5615|Q,N
SFpD|33583|0|112859|Q,N
SFST|3834|0|6621|Q,N
SFWL|286|0|1870|Q
SFY|13236|1300|24223|Q,N
SFYF|153|0|472|Q,N
SFYX|6087|824|12928|Q,N
SG|459109|3017|879356|B,Q,N
SGA|8724|0|17271|B,Q
SGBX|95682|24706|202614|Q,N
SGC|4491|0|15819|Q,N
SGD|154763|2294|302513|B,Q,N
SGDJ|3276|0|16579|Q,N
SGDM|2295|0|11688|B,Q
SGHC|11001|0|44343|Q,N
SGHT|83820|2981|337397|B,Q,N
SGLC|1681|0|3345|Q
SGLY|4429|400|22702|Q
SGMA|29223|0|70420|B,Q,N
SGML|82537|1066|345908|B,Q,N
SGMO|1546836|46909|3526430|B,Q,N
SGMT|293712|739|955153|B,Q,N
SGN|47568|2627|166059|Q,N
SGOL|537450|462|1346462|B,Q,N
SGOV|2683903|5912|3804635|B,Q,N
SGRP|15724|0|38432|Q
SGRY|75383|112|153264|Q,N
SGU|6188|0|28170|Q,N
SH|4067276|5485|11549564|B,Q,N
SHAG|2|0|345|Q
SHAK|238797|454|494642|B,Q,N
SHBI|2321|0|3771|Q,N
SHC|179191|424|500164|B,Q,N
SHCO|23641|0|55662|B,Q,N
SHDG|3|0|2090|Q
SHE|593|0|1141|Q
SHEL|903001|889|1843172|B,Q,N
SHEN|30918|11|52362|Q,N
SHFS|18954|20|94245|Q,N
SHG|18403|21|35941|B,Q,N
SHIM|41099|23|135113|B,Q,N
SHIP|75167|1197|172412|B,Q,N
SHLD|12088|603|50897|Q,N
SHLS|657456|2727|1944524|B,Q,N
SHLT|22|0|113|Q
SHM|136267|242|185901|Q,N
SHMD|1026|0|3065|Q,N
SHNY|4992|20|13911|Q,N
SHO|336446|17|485521|B,Q,N
SHOC|2973|12|10516|Q,N
SHOO|125680|0|282578|Q,N
SHOP|455115|4439|1516854|B,Q,N
SHOpH|350|0|382|Q
SHOpI|1099|0|1535|Q
SHOT|154481|26233|290294|Q,N
SHPH|19309|11|49119|Q,N
SHRY|104|0|132|Q
SHV|1137034|12958|1847453|B,Q,N
SHW|756858|1005|2014406|B,Q,N
SHY|734043|3004|1117602|B,Q,N
SHYD|4338|22|17090|Q,N
SHYF|23347|0|69459|Q,N
SHYG|129519|2|293638|B,Q,N
SHYL|1634|0|5525|Q,N
SIBN|53352|86|329123|B,Q,N
SID|117045|502|357533|B,Q,N
SIDU|71025|0|111134|B,Q,N
SIEB|1867|23|2410|Q,N
SIF|19576|0|60064|Q,N
SIFY|11475|0|22960|B,Q,N
SIG|256152|0|297489|B,Q,N
SIGA|79344|465|201967|B,Q,N
SIGI|35807|1|72800|B,Q,N
SIGIP|272|0|535|Q
SIHY|473|0|1210|Q
SII|7268|0|30286|B,Q,N
SIJ|1168|0|2293|Q,N
SIL|112144|0|263574|B,Q,N
SILA|48613|774|171122|Q,N
SILC|1713|0|3486|Q,N
SILJ|234753|4015|868796|B,Q,N
SILO|35846|0|78578|Q,N
SILV|102036|2100|466976|B,Q,N
SIM|261|0|1004|Q
SIMAW|180|0|185|Q
SIMO|31103|0|60164|B,Q,N
SIMS|59|0|149|Q
SINT|456|0|23455|Q,N
SIO|100|0|2231|Q
SIRI|2060655|8487|3938367|B,Q,N
SISI|280106|0|509552|Q,N
SITC|127879|194|313648|B,Q,N
SITCpA|824|0|3191|Q
SITE|78941|0|195039|B,Q,N
SITM|24870|14|46483|Q,N
SIVR|157329|300|236420|Q,N
SIXA|3571|0|3657|Q,N
SIXG|1192|0|6147|Q
SIXH|126|0|6832|B,Q
SIXJ|9177|0|15799|Q
SIXL|4|0|5|Q
SIXO|12052|0|24201|Q
SIXS|1|0|2|Q
SIXZ|3300|0|5547|Q
SIZE|386|0|1133|Q
SJ|5661|0|25256|Q
SJB|765|0|21398|Q,N
SJM|252131|1037|439031|B,Q,N
SJNK|461188|129|666605|B,Q,N
SJT|34988|2500|75801|Q,N
SJW|26507|0|45371|Q,N
SKE|25786|1100|68296|Q,N
SKF|5002|0|27369|Q,N
SKGR|5|0|30|Q
SKIL|2598|13|5977|B,Q,N
SKIN|179883|600|418567|B,Q,N
SKK|17359|1221|55654|Q,N
SKLZ|9936|355|27410|Q,N
SKM|25459|103|44531|B,Q,N
SKOR|1893|0|8127|Q
SKRE|3899|0|15532|B,Q
SKT|32432|0|92422|B,Q,N
SKWD|21464|157|53762|B,Q,N
SKX|673368|182|1120485|B,Q,N
SKY|27274|400|129676|B,Q,N
SKYE|46377|478|103744|Q,N
SKYH|8182|0|16177|B,Q,N
SKYQ|38948|3456|103359|Q,N
SKYT|32389|406|75471|Q,N
SKYU|1248|0|1280|Q,N
SKYW|94383|0|197253|B,Q,N
SKYX|38180|0|107192|B,Q,N
SKYY|164841|0|214755|B,Q,N
SLAB|80870|0|144532|B,Q,N
SLB|1147761|11669|4597674|B,Q,N
SLDB|38128|151|95071|Q,N
SLDP|264727|331|507168|B,Q,N
SLDR|3|0|103|Q
SLE|18457|0|56497|Q,N
SLF|28267|186|53979|B,Q,N
SLG|131939|436|271540|B,Q,N
SLGL|4144|0|13988|Q
SLGN|154897|39|298852|B,Q,N
SLGpI|2004|100|6107|Q
SLI|259107|460|471405|B,Q,N
SLM|731478|118|930724|B,Q,N
SLMBP|918|0|1426|Q,N
SLN|21312|0|54513|B,Q,N
SLND|11542|76|47513|Q,N
SLNG|974|0|5762|Q
SLNH|24979|200|97378|Q,N
SLNHP|3146|0|11642|Q
SLNO|86566|3634|140396|B,Q,N
SLP|29338|0|44673|B,Q,N
SLQD|65474|127|120176|Q,N
SLQT|619846|26398|1097496|B,Q,N
SLRC|55293|412|77511|Q,N
SLRN|41684|680|90096|B,Q,N
SLRX|17869|0|36529|Q,N
SLS|73517|948|232494|Q,N
SLSR|158|0|1767|Q
SLV|1495515|43659|3814157|B,Q,N
SLVM|30104|10|38185|B,Q,N
SLVO|5701|28|9247|Q,N
SLVP|8756|322|53209|Q,N
SLX|447|0|5705|Q
SLXN|90311|3250|186247|Q,N
SLYG|35229|0|204581|B,Q,N
SLYV|29868|0|67469|Q,N
SM|355726|1948|650746|B,Q,N
SMAP|192|0|193|Q
SMAR|398894|303|3575421|Q,N
SMAX|48051|0|60372|Q
SMAY|173|0|14496|Q
SMB|14146|0|42654|Q,N
SMBC|2676|0|6934|Q
SMBK|3504|0|16060|B,Q,N
SMC|21270|72|43127|B,Q,N
SMCF|1|0|56|Q
SMCI|26072628|2314375|44145045|B,Q,N
SMCO|495|0|907|Q
SMCP|2335|0|5408|Q
SMCX|3125922|170378|6954583|B,Q,N
SMCY|11323|414|26815|Q,N
SMDD|3499|0|6055|Q
SMDV|1909|0|111013|Q,N
SMFG|179113|2118|272912|Q,N
SMG|215584|563|290868|B,Q,N
SMH|874529|22528|1344776|B,Q,N
SMHB|4536|0|7851|Q,N
SMHI|60520|4245|166367|B,Q,N
SMHX|8082|0|18435|Q,N
SMID|2045|0|3675|Q,N
SMIG|42698|0|71929|Q,N
SMIN|49120|16|86979|B,Q,N
SMIZ|2856|0|3418|Q
SMLF|20507|0|27514|Q,N
SMLL|1|0|3|Q
SMLR|38995|662|65248|B,Q,N
SMLV|405|0|920|Q
SMMD|174844|0|187219|Q,N
SMMT|467432|7297|931870|B,Q,N
SMMU|21745|0|41266|Q,N
SMMV|3573|0|12560|Q
SMN|3472|0|5745|Q,N
SMOG|4|0|180|Q
SMOT|17284|0|105093|Q
SMP|19145|0|45775|B,Q,N
SMPL|75969|0|169272|Q,N
SMR|1107478|17351|3259100|B,Q,N
SMRI|559|0|560|Q
SMRT|52947|83|161648|B,Q,N
SMR/WS|3491|935|33093|Q
SMSI|39127|5105|53715|B,Q,N
SMST|192230|0|312340|Q,N
SMTC|75716|228|212846|B,Q,N
SMTH|72225|0|116333|Q,N
SMTI|1789|0|2875|B,Q
SMTK|2223|0|2651|Q
SMWB|19660|0|60445|Q,N
SMX|537042|32545|1186095|B,Q,N
SMXT|32662|328|57785|Q,N
SN|566558|59|959667|B,Q,N
SNA|23375|0|50040|B,Q,N
SNAL|31345|16|63222|B,Q,N
SNAP|4718482|130068|10928916|B,Q,N
SNAV|139|0|1378|Q
SNAX|24069|379|45331|Q,N
SNBR|112468|1842|163793|B,Q,N
SNCR|6146|0|152353|Q,N
SNCRL|11|0|913|Q
SNCY|164010|139|799133|B,Q,N
SND|70327|0|143761|Q,N
SNDA|7444|0|16637|Q,N
SNDL|330172|18300|1581032|B,Q,N
SNDR|104685|8|179237|Q,N
SNDX|92566|222|481316|B,Q,N
SNES|5190|0|10779|Q,N
SNEX|12220|7|22856|B,Q,N
SNFCA|10080|0|28062|B,Q,N
SNGX|12175|0|25343|Q,N
SNN|86296|547|176903|B,Q,N
SNOA|648|0|2526|Q,N
SNOV|185|0|1409|Q
SNOW|492484|1213|1403515|B,Q,N
SNOY|1314|0|7738|Q,N
SNPD|193|0|1853|Q
SNPE|72361|480|86802|Q,N
SNPG|70|0|177|Q,N
SNPS|97893|264|181571|B,Q,N
SNPV|2|0|2|Q
SNPX|1148|0|7441|Q,N
SNREV|4|0|4|Q,N
SNSE|44967|0|151995|Q,N
SNSR|295|0|3738|Q
SNT|22698|0|46564|Q
SNTG|756|0|5544|Q,N
SNTI|32085|0|55922|Q
SNV|183287|133|410369|B,Q,N
SNVpD|235|11|1225|Q
SNVpE|3216|0|9753|Q
SNX|96098|0|243201|B,Q,N
SNY|111066|15214|433399|Q,N
SNYR|2589|0|9274|Q
SO|859062|414|1923782|B,Q,N
SOAR|33752|1293|87672|Q,N
SOBO|61776|14|173749|B,Q,N
SOBR|18528|1900|27753|Q,N
SOC|136111|0|227395|B,Q,N
SOCL|672|68|31232|Q
SOFI|7083349|210165|22896697|B,Q,N
SOFR|274|0|411|Q,N
SOGP|223|100|1175|Q,N
SOHO|20705|860|130577|B,Q,N
SOHOB|861|0|888|Q
SOHU|9448|0|27773|Q,N
SOJC|3065|103|8432|Q,N
SOJD|14429|0|33641|Q,N
SOJE|3629|0|12768|Q,N
SOL|16839|725|76140|B,Q,N
SOLV|125073|273|238413|B,Q,N
SON|142395|0|324069|B,Q,N
SOND|7285|733|11455|Q,N
SONM|70|0|1217|Q,N
SONN|6704|0|9651|Q,N
SONO|240311|147|512170|B,Q,N
SONY|418872|27081|845758|B,Q,N
SOPA|2202|0|6277|Q,N
SOPH|2463|0|11981|B,Q
SOR|21883|100|30230|Q,N
SOS|161254|2155|268522|B,Q,N
SOTK|232|0|1360|Q
SOUN|2491360|85959|6200777|B,Q,N
SOUNW|6959|0|7906|Q
SOVF|759|0|1404|Q
SOWG|3796|0|5074|Q,N
SOXL|11719944|134283|27133689|B,Q,N
SOXM|2469|0|4253|Q
SOXQ|15669|958|55750|Q,N
SOXS|7976633|83686|17749893|B,Q,N
SOXW|16|0|17|Q,N
SOXX|270306|639|417314|B,Q,N
SOYB|25328|0|40548|Q,N
SPAB|395313|225|1207866|B,Q,N
SPAI|2605|65|11128|Q,N
SPAM|1|0|118|Q
SPAQ|21|0|21|Q
SPAX|1|0|260|Q
SPB|32818|0|64821|Q,N
SPBC|547|0|803|Q,N
SPBO|80498|0|179302|Q,N
SPC|4434|0|6356|Q
SPCB|2688|0|8266|Q
SPCE|266275|2950|432319|B,Q,N
SPCX|14|0|60|Q
SPD|22780|0|26191|Q
SPDG|407|0|462|Q
SPDN|1037703|0|2529395|B,Q,N
SPDV|140|0|1775|Q,N
SPDW|864922|7|1164936|Q,N
SPE|10291|0|28119|Q
SPEM|364352|218|587264|B,Q,N
SPEU|109318|0|128611|Q,N
SPFF|3115|0|14253|Q
SPFI|6961|0|16141|Q,N
SPG|201433|127|339743|B,Q,N
SPGC|2390|114|3738|Q,N
SPGI|110807|58|275936|B,Q,N
SPGM|23180|0|42843|Q,N
SPGP|17670|2654|100748|Q,N
SPH|60567|1107|90642|B,Q,N
SPHB|15135|0|154328|Q,N
SPHD|47967|2313|375322|B,Q,N
SPHL|12037|0|36505|Q
SPHQ|163955|304|522967|Q,N
SPHR|299722|59|338606|B,Q,N
SPHY|853060|5655|1310197|B,Q,N
SPI|19691|24|53371|Q,N
SPIB|929760|242|1758739|B,Q,N
SPIN|2002|0|2002|Q,N
SPIP|11177|0|60093|Q,N
SPIR|38571|114|91897|B,Q,N
SPKL|111|0|2620|Q
SPLB|646333|0|866750|B,Q,N
SPLG|2851117|3636|3505302|B,Q,N
SPLP|3|0|152|Q
SPLPpA|239|0|1304|Q
SPLV|110089|46|188849|B,Q,N
SPMB|317148|0|601553|Q,N
SPMC|7035|100|23575|Q,N
SPMD|243297|540|401665|Q,N
SPMO|257710|313|343013|Q,N
SPMV|102|0|487|Q
SPNS|10628|733|30056|B,Q,N
SPNT|127769|0|168522|Q,N
SPNTpB|904|0|4486|Q
SPOK|10515|594|37303|Q,N
SPOT|193285|428|463988|B,Q,N
SPPL|149270558|503937|283893122|B,Q,N
SPPP|74255|2241|154465|Q,N
SPQ|7|0|7|Q
SPR|189662|887|362639|B,Q,N
SPRB|3075|0|36119|Q,N
SPRC|74513|647|276909|Q,N
SPRE|35501|0|71871|B,Q,N
SPRO|19054|551|123328|Q,N
SPRU|4707|154|13185|Q,N
SPRX|1141|512|15727|Q,N
SPRY|140454|6593|371131|B,Q,N
SPSB|805289|41|1289301|B,Q,N
SPSC|15642|0|46532|B,Q,N
SPSK|38427|0|117828|Q
SPSM|426142|400|722585|B,Q,N
SPT|50633|59|103827|B,Q,N
SPTB|525|0|2314|Q
SPTE|1214|0|2454|Q,N
SPTI|704449|596|968754|B,Q,N
SPTL|1736973|23|3662540|B,Q,N
SPTM|210411|123|340489|Q,N
SPTN|25126|1323|50121|Q,N
SPTS|154543|6|458785|B,Q,N
SPUC|305|0|359|Q
SPUS|49479|0|84474|B,Q,N
SPUU|3709|181|12619|B,Q,N
SPVU|486|20|919|Q,N
SPWH|23633|50|128216|B,Q,N
SPWO|1637|0|2907|B,Q
SPXC|54802|294|86536|B,Q,N
SPXE|204|0|218|Q,N
SPXL|405881|6669|939216|B,Q,N
SPXN|270|0|2346|Q
SPXS|9293827|26993|21954855|B,Q,N
SPXT|1651|0|2216|Q,N
SPXU|1015072|54647|3027249|B,Q,N
SPXV|1691|0|1692|Q
SPXX|10124|0|23173|Q
SPY|6427555|26671|12297887|B,Q,N
SPYB|408|0|409|Q
SPYC|258|0|660|Q
SPYD|141415|894|291214|B,Q,N
SPYG|963610|83344|1589746|B,Q,N
SPYI|121473|865|303892|B,Q,N
SPYM|130|0|164|Q,N
SPYQ|7873|0|9274|Q
SPYT|61170|1031|299953|B,Q,N
SPYU|134830|1706|309642|B,Q,N
SPYV|229731|2996|982517|B,Q,N
SPYX|46294|106|79359|Q,N
SQ|636373|2671|1781872|B,Q,N
SQEW|2533|0|3582|Q
SQFT|752|0|2370|Q,N
SQFTP|1256|0|3433|Q
SQFTW|194|194|4317|Q,N
SQLV|709|0|2856|Q,N
SQM|147299|118|374155|B,Q,N
SQNS|39266|60|64625|B,Q,N
SQQQ|48775234|727498|91232259|B,Q,N
SQY|18816|304|50662|B,Q,N
SR|26131|0|69279|B,Q,N
SRAD|26434|0|110629|Q,N
SRBK|3509|0|5151|B,Q,N
SRCE|4372|50|18950|Q,N
SRDX|16088|0|44204|B,Q,N
SRE|698491|4204|1138853|B,Q,N
SREA|3421|0|13064|Q
SRET|1932|222|5092|B,Q,N
SRFM|28443|1036|83613|Q,N
SRG|12672|153|31481|Q,N
SRGpA|112|0|112|Q
SRHR|6|0|18|Q
SRI|27201|27|144942|B,Q,N
SRL|100|0|4012|Q
SRLN|294701|10|1074572|B,Q,N
SRM|271513|12300|737100|B,Q,N
SROI|2|0|3|Q
SRpA|2012|0|5092|Q
SRPT|115558|376|274005|B,Q,N
SRRK|105770|187|403887|B,Q,N
SRS|5092|78|27440|Q,N
SRTS|12090|506|41379|Q,N
SRTY|192011|0|457732|B,Q,N
SRV|12295|0|26710|Q,N
SRVr|9968|7442|45570|Q
SRVR|5030|0|19434|Q
SRZN|8468|0|14951|Q,N
SSB|41025|41|75273|B,Q,N
SSBI|5732|0|25063|Q,N
SSBK|1370|0|2963|Q,N
SSD|14601|26|98775|Q,N
SSFI|1881|5|9189|Q
SSG|9730|0|59287|B,Q,N
SSKN|238|0|4886|Q
SSL|102927|1108|272422|B,Q,N
SSNC|258340|413|458866|B,Q,N
SSO|463411|6528|1338162|B,Q,N
SSP|1203726|88789|2164235|B,Q,N
SSPX|1|0|1|Q
SSRM|93768|1518|388125|B,Q,N
SSSS|17540|0|53191|Q
SST|14099|135|43369|Q,N
SSTI|18204|0|30140|Q,N
SSTK|71475|54|140698|B,Q,N
SSUS|6008|0|30607|Q
SSXU|601|0|2822|Q
SSY|6|0|54|Q
SSYS|86828|985|176923|B,Q,N
ST|189492|55|838199|B,Q,N
STAA|89556|200|161520|B,Q,N
STAF|13623624|82998|23547313|B,Q,N
STAG|100968|325|253749|B,Q,N
STAX|2|0|2|Q
STBA|16972|14|26482|Q,N
STBX|75312|11077|172216|B,Q,N
STC|11561|0|28906|Q,N
STCE|2588|8|8568|Q,N
STCN|7908|0|12980|B,Q
STE|65104|142|406585|B,Q,N
STEC|237526|84309|376770|B,Q,N
STEL|13459|0|30867|B,Q,N
STEM|2518725|6961|4528119|B,Q,N
STEP|49491|0|194184|B,Q,N
STEW|16258|139|78368|B,Q,N
STFS|8915|0|14793|B,Q,N
STG|105|0|311|Q
STGW|92084|400|143621|B,Q,N
STHO|2598|0|12803|Q,N
STI|519653|78334|1434605|B,Q,N
STIM|65140|0|139262|B,Q,N
STIP|124605|1462|194646|B,Q,N
STK|12050|100|18964|Q,N
STKH|3220|0|9691|Q
STKL|221578|155|416620|B,Q,N
STKS|15118|0|23034|B,Q,N
STLA|1147343|1203|2089770|B,Q,N
STLD|295260|297|431907|B,Q,N
STM|749774|24|1192156|B,Q,N
STN|11448|100|20411|Q,N
STNC|4|0|7|Q
STNE|468088|679|1024480|B,Q,N
STNG|99924|31|299138|B,Q,N
STOK|59907|0|115412|Q,N
STOT|4251|0|14932|Q
STPZ|1036|0|10035|Q
STR|102255|0|407957|Q,N
STRA|18577|0|35917|B,Q,N
STRL|35270|0|85728|B,Q,N
STRM|150|0|4685|B,Q,N
STRO|138575|329|364780|Q,N
STRR|493|0|5044|B,Q
STRRP|423|0|675|Q
STRS|1745|0|6321|Q,N
STRT|3006|0|8601|Q
STRV|21642|99|47209|Q,N
STRW|1936|0|2906|B,Q,N
STSS|14606|0|25705|Q,N
STSSW|8472|0|8544|Q,N
STT|206074|167|393117|B,Q,N
STTK|74457|10|397537|Q,N
STTpG|9669|0|21556|Q,N
STVN|124636|86|160112|B,Q,N
STWD|418206|0|607964|B,Q,N
STX|421436|353|802178|B,Q,N
STXD|4869|0|7450|Q,N
STXE|5718|0|6542|Q,N
STXG|2087|67|4097|Q
STXI|1547|0|1567|Q,N
STXK|916|0|3075|Q,N
STXM|589|0|1123|Q
STXS|9908|341|49402|Q,N
STXT|4261|0|9782|Q,N
STXV|219|0|3409|Q,N
STZ|358845|1328|760996|B,Q,N
SU|262639|899|455078|B,Q,N
SUB|65252|1775|193589|Q,N
SUGP|14695|138|59866|B,Q,N
SUI|77694|0|177982|B,Q,N
SUM|168046|637|653841|B,Q,N
SUN|52942|959|96254|B,Q,N
SUNS|4887|0|13515|Q
SUP|8110|0|57593|B,Q,N
SUPN|51329|0|113840|Q,N
SUPP|1|0|1|Q
SUPV|298288|0|505392|B,Q,N
SURE|1|0|10|Q
SURG|41004|0|87620|Q,N
SURI|27|0|588|Q
SUSA|11609|603|29305|B,Q,N
SUSB|22840|0|94066|Q,N
SUSC|77180|0|162905|Q,N
SUSL|8276|0|16033|Q,N
SUUN|2418|16|7636|Q,N
SUZ|100045|0|213380|Q,N
SVAL|7680|19|10523|Q,N
SVC|480183|2988|669678|B,Q,N
SVCO|72817|46|103634|B,Q,N
SVIX|462473|5187|1025560|B,Q,N
