Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
SND|45442|2667|363391|Q,N
SNDA|9836|19|30352|Q,N
SNDL|1262801|160746|4114319|B,Q,N
SNDR|235797|209|370682|Q,N
SNDX|237006|3283|2053713|B,Q,N
SNES|18623|0|29139|B,Q,N
SNEX|22697|239|131269|Q,N
SNFCA|4265|0|38815|Q,N
SNGX|4638|15|13599|Q,N
SNN|246546|0|368490|B,Q,N
SNOA|3445|10|12014|Q,N
SNOV|5330|0|9385|Q
SNOW|682188|1500|1922948|B,Q,N
SNOY|1622|0|6596|Q,N
SNPD|2|0|2|Q
SNPE|1305055|61|1320189|Q,N
SNPG|1114|0|1575|Q,N
SNPS|211535|1554|440442|B,Q,N
SNPV|254|0|938|Q
SNPX|4249|0|8450|Q,N
SNSE|54492|0|129429|Q,N
SNSR|400|0|6756|Q
SNT|5403|401|15420|Q,N
SNTG|1501|0|3564|Q
SNTI|11546|8|35111|Q,N
SNV|880700|47|1911122|B,Q,N
SNVpD|1104|0|3256|Q
SNVpE|2380|0|10644|Q
SNX|107768|883|362318|B,Q,N
SNY|462941|196|1364376|B,Q,N
SNYR|1516|500|6868|Q,N
SO|624761|2103|1696007|B,Q,N
SOAR|70681|0|455001|Q,N
SOBO|76273|400|164552|Q,N
SOBR|48870|0|101592|B,Q,N
SOC|278566|9103|581948|B,Q,N
SOCL|862|28|2890|Q,N
SOFI|11159137|108090|31656020|B,Q,N
SOFR|1131|0|1766|Q,N
SOGP|8164|263|13454|Q,N
SOHO|16262|2015|71722|B,Q,N
SOHOB|3204|0|5586|B,Q
SOHON|9|0|1865|Q
SOHOO|50|0|57|Q
SOHU|11262|0|18271|Q,N
SOJC|5668|0|11018|Q,N
SOJD|8571|0|33785|Q,N
SOJE|5276|720|12946|Q
SOL|236375|29465|506301|B,Q,N
SOLV|140335|1749|449094|B,Q,N
SON|89695|7|205933|Q,N
SOND|13990|151|22402|Q,N
SONDW|19800|5000|29069|Q
SONM|11046|19|21496|Q,N
SONN|5590466|50514|9848150|B,Q,N
SONO|315977|1302|524823|B,Q,N
SONY|468732|6763|1366360|B,Q,N
SOPA|1946|0|16997|Q,N
SOPH|17630|901|25171|Q,N
SOR|2102|0|7297|Q
SOS|90931|1411|172410|Q,N
SOTK|757|0|9325|Q,N
SOUN|4540448|202084|11993897|B,Q,N
SOUNW|9546|0|20468|Q
SOVF|7030|0|9673|Q,N
SOWG|8828|333|15173|B,Q,N
SOXL|10287097|189027|31671798|B,Q,N
SOXM|2199|0|2765|B,Q
SOXQ|22553|241|79353|Q,N
SOXS|9409466|159668|18501610|B,Q,N
SOXW|380|0|460|Q
SOXX|538034|567|955095|B,Q,N
SOYB|3021|0|22443|B,Q,N
SPAB|826721|9209|1599358|B,Q,N
SPAI|4291|8|12350|Q,N
SPAX|16|0|23|Q,N
SPB|55357|63|141545|Q,N
SPBC|578|0|1770|Q
SPBO|403390|795|542435|B,Q,N
SPC|1657|0|3941|Q
SPCB|6968|0|33484|Q
SPCE|515637|7372|779835|B,Q,N
SPCX|11|0|260|Q
SPD|3460|0|10251|Q,N
SPDG|41|0|212|Q,N
SPDN|1352345|0|3045456|B,Q,N
SPDV|565|0|1194|Q
SPDW|1216925|2026|1520596|B,Q,N
SPE|18570|581|29081|B,Q
SPEM|618215|0|816936|Q,N
SPEU|24635|0|131502|Q,N
SPFF|5304|0|21002|Q
SPFI|8058|0|21870|Q,N
SPG|352860|695|718342|B,Q,N
SPGC|24773|0|52323|Q
SPGI|210473|457|737249|B,Q,N
SPGM|12159|14|28720|Q,N
SPGP|128720|59203|207132|Q,N
SPGpJ|29|0|31|Q
SPH|42995|1451|93369|B,Q,N
SPHB|32637|0|73279|B,Q,N
SPHD|158818|6317|347552|Q,N
SPHL|9223|66|45087|Q
SPHQ|422824|2107|602949|B,Q,N
SPHR|96648|179|214099|B,Q,N
SPHY|1916367|3495|2501060|B,Q,N
SPI|128560|18432|219829|Q,N
SPIB|919615|609|2194812|B,Q,N
SPIN|38|0|49|Q
SPIP|30662|1448|77725|Q,N
SPIR|81464|1479|185964|B,Q,N
SPKL|311|11|1112|Q
SPLB|138934|13|329318|Q,N
SPLG|1897527|5125|4703419|B,Q,N
SPLP|1024|0|1182|Q
SPLPpA|912|0|1194|Q
SPLV|447286|463|552802|B,Q,N
SPMB|322323|0|468660|Q,N
SPMC|11036|0|14763|Q
SPMD|427479|3|612053|B,Q,N
SPMO|592371|3783|723078|B,Q,N
SPNS|15541|0|46448|Q,N
SPNT|69935|110|100645|Q,N
SPNTpB|3852|0|4832|Q,N
SPOK|19976|38|78289|Q,N
SPOT|501154|87|892353|B,Q,N
SPPL|2114932|341741|4051949|B,Q,N
SPPP|107868|2003|189416|Q,N
SPQ|57|0|217|Q
SPR|919263|20832|2940986|B,Q,N
SPRB|78860|0|218223|Q
SPRC|208605|0|305032|Q,N
SPRE|20975|141|65649|Q,N
SPRO|38523|4600|77793|Q
SPRU|15779|4059|24668|Q,N
SPRX|4676|264|13782|Q,N
SPRY|268057|188|364423|B,Q,N
SPSB|468611|333|1392712|B,Q,N
SPSC|41242|5586|122958|B,Q,N
SPSK|47936|40|324137|Q
SPSM|2521953|1982|3128056|B,Q,N
SPT|95560|514|255701|Q,N
SPTB|263156|0|273467|Q,N
SPTE|10691|0|12771|B,Q,N
SPTI|924492|1177|1325637|B,Q,N
SPTL|1261164|3219|2401990|B,Q,N
SPTM|267763|350|349946|B,Q,N
SPTN|58983|264|97889|B,Q,N
SPTS|142364|427|529567|B,Q,N
SPUC|1729|0|1778|Q
SPUS|1010040|1193|1050724|B,Q,N
SPUU|17361|1111|32224|Q,N
SPVM|760|0|1074|Q,N
SPVU|711|0|7780|Q
SPWH|22599|200|95500|Q,N
SPWO|12494|0|13530|Q,N
SPXC|49474|111|148405|B,Q,N
SPXE|262|0|407|Q,N
SPXL|807481|16827|1977632|B,Q,N
SPXN|161|0|699|Q
SPXS|12969573|94530|34563284|B,Q,N
SPXT|2935|0|5370|Q,N
SPXU|1545240|42553|5297970|B,Q,N
SPXV|325|0|355|Q
SPXX|17639|0|29797|Q
SPY|10564298|38160|20295050|B,Q,N
SPYB|1036|0|1328|Q
SPYC|6835|0|7205|Q,N
SPYD|267861|809|442509|B,Q,N
SPYG|733724|13354|1227079|B,Q,N
SPYI|258241|2062|787281|B,Q,N
SPYM|3959|0|3980|Q
SPYQ|829|0|1533|Q
SPYT|56589|256|112616|Q,N
SPYU|254112|1912|484070|B,Q,N
SPYV|434975|1722|971557|Q,N
SPYX|251014|421|290605|Q,N
SQ|1243655|4346|4331053|B,Q,N
SQEW|212|0|10947|Q
SQFT|1712|229|6614|Q,N
SQFTP|1169|0|2758|Q
SQLV|5|0|232|Q,N
SQM|387061|200|526528|B,Q,N
SQNS|36990|0|178666|B,Q,N
SQQQ|60393107|357080|105195927|B,Q,N
SQY|24853|2647|77480|Q,N
SR|74985|318|140092|B,Q,N
SRAD|86376|2663|341493|Q,N
SRBK|18479|0|37969|Q,N
SRCE|21107|0|71691|Q,N
SRDX|22223|0|103596|Q,N
SRE|2129873|2679|2909565|B,Q,N
SREA|6335|3724|13919|Q
SRET|3434|102|24909|B,Q,N
SRFM|39587|6910|87642|Q,N
SRG|24196|0|49365|Q,N
SRGpA|600|0|6890|Q
SRHQ|1|0|1|Q
SRHR|103|0|310|Q
SRI|43107|0|169313|B,Q,N
SRL|1820|0|6460|Q
SRLN|1740692|21|2781012|B,Q,N
SRM|45320|426|140660|B,Q,N
SROI|35|0|89|Q
SRpA|881|0|3293|Q
SRPT|269515|263|556848|B,Q,N
SRRK|128322|1670|462188|B,Q,N
SRS|12304|0|90513|Q
SRTS|19839|0|38915|Q,N
SRTY|439457|38640|1224015|B,Q,N
SRV|10877|0|28092|Q,N
SRVr|7132|7132|21993|Q
SRVR|25349|849|139992|Q
SRZN|2408|0|6973|Q
SSB|328336|28|674741|B,Q,N
SSBI|214|0|15754|Q
SSBK|3677|0|12109|B,Q
SSD|46279|12|238151|B,Q,N
SSFI|418|0|1232|Q
SSG|45557|0|179073|Q,N
SSKN|2811|0|6300|Q
SSL|85012|127|158819|B,Q,N
SSNC|231900|424|499638|B,Q,N
SSO|971192|5827|1721423|B,Q,N
SSP|146271|12475|811628|B,Q,N
SSPX|154|0|154|Q
SSRM|272489|20820|744279|Q,N
SSSS|63233|1438|161553|Q,N
SST|15721|0|56840|Q,N
SSTI|8423|56|24431|B,Q,N
SSTK|45044|277|134287|B,Q,N
SSUS|1966|15|10018|Q
SSXU|384|0|1321|Q
SSY|1566|1564|7349|Q
SSYS|90338|1359|265530|B,Q,N
ST|190938|237|599342|B,Q,N
STAA|153206|44|270935|B,Q,N
STAF|77269|15358|130672|Q,N
STAG|619405|1668|829632|B,Q,N
STAX|12|0|12|Q
STBA|34695|0|181667|Q,N
STBX|11532|1239|29889|Q,N
STC|22350|4|56000|Q,N
STCE|39143|0|47835|B,Q,N
STCN|16659|0|25750|Q,N
STE|115301|5|626822|B,Q,N
STEC|23184|3724|59329|Q,N
STEL|50158|0|166929|B,Q,N
STEM|2048942|85782|4073227|B,Q,N
STEP|158856|100|467086|B,Q,N
STEW|17270|0|103167|Q
STFS|57653|16|119724|B,Q,N
STG|323|0|4923|Q
STGW|146460|100|309900|B,Q,N
STHO|1854|0|11316|Q
STI|189510|0|777279|Q,N
STIM|93053|0|297464|B,Q,N
STIP|226211|444|353969|Q,N
STK|4808|0|19750|Q
STKH|1910|230|4183|Q,N
STKL|210943|340|1022414|B,Q,N
STKS|15461|0|50337|B,Q,N
STLA|12187101|1591|14320422|B,Q,N
STLD|855199|868|1429437|B,Q,N
STM|899235|980|1695707|B,Q,N
STN|11915|0|16821|Q,N
STNC|1|0|309|Q
STNE|618531|4161|2394186|B,Q,N
STNG|158149|87|517672|B,Q,N
STOK|63347|0|147434|B,Q,N
STOT|2563|0|8828|Q
STPZ|3033|0|16096|Q
STR|300894|491|397197|B,Q,N
STRA|46938|0|110771|Q,N
STRL|74842|304|210704|B,Q,N
STRM|1739|348|9612|Q,N
STRO|97735|862|220289|Q,N
STRR|38|0|736|Q
STRRP|1|0|6999|Q
STRS|946|0|2394|Q
STRT|1811|0|6002|Q
STRV|81022|33|112157|Q,N
STRW|3401|0|6358|Q,N
STSS|7957|0|20796|B,Q,N
STT|350462|12183|999603|B,Q,N
STTK|63863|2486|163009|Q,N
STTpG|6119|0|14136|Q,N
STVN|187037|0|251308|Q,N
STWD|854481|1958|1887740|B,Q,N
STX|470238|553|947078|B,Q,N
STXD|3719|8|5740|Q,N
STXE|3983|14|8518|B,Q,N
STXG|4627|0|7491|Q,N
STXI|1500|0|1647|Q
STXK|4790|0|6396|Q,N
STXM|2036|0|2452|Q
STXS|48459|38|204774|Q,N
STXT|8060|0|17485|B,Q
STXV|2961|0|7155|Q,N
STZ|525582|10526|1326791|B,Q,N
SU|360829|4090|690356|B,Q,N
SUB|81105|126|219592|B,Q,N
SUGP|6034|307|19104|B,Q,N
SUI|168748|603|681325|B,Q,N
SUM|110477|6|661209|B,Q,N
SUN|222583|360|379318|B,Q,N
SUNS|4548|80|18953|Q,N
SUP|12434|22|122554|Q,N
SUPL|9|0|10|Q
SUPN|88816|64|212198|B,Q,N
SUPP|6|0|25|Q
SUPV|644670|5293|1114201|B,Q,N
SURE|2|0|25|Q
SURG|42391|309|127618|B,Q,N
SURI|1|0|190|Q
SUSA|14740|0|59107|B,Q,N
SUSB|21517|0|92691|Q,N
SUSC|186169|164|284426|Q
SUSL|5906|215|15334|Q,N
SUUN|5912|1820|49448|Q,N
SUZ|100429|0|205928|B,Q,N
SVAL|13327|46|33173|Q,N
SVC|563212|919|933817|Q,N
SVCO|127838|1328|249182|B,Q,N
SVII|102|0|105|Q
SVIIR|50|0|52|Q
SVIX|558824|19894|1543795|B,Q,N
SVM|759383|10533|1650050|B,Q,N
SVMH|3725667|488165|14470319|B,Q,N
SVMHW|7943|401|15243|Q,N
SVOL|238042|1922|869326|B,Q,N
SVRA|139787|3500|649053|Q,N
SVRE|11385|0|35685|Q,N
SVREW|9331|6331|11224|Q
SVT|1899|0|1934|Q
SVV|203308|296|316235|Q,N
SVXY|1414640|31|1845924|B,Q,N
SW|290329|250|1054978|Q,N
SWAG|2231|100|5032|Q
SWAGW|13865|13810|18065|Q
SWAN|1568|0|13890|Q
SWBI|177184|25573|699688|B,Q,N
SWI|117781|0|262417|Q,N
SWIM|345700|20799|722423|B,Q,N
SWIN|15031|3443|64946|Q,N
SWK|1614676|1414|2344500|B,Q,N
SWKH|586|0|5929|Q,N
SWKS|384883|653|591166|B,Q,N
SWP|51|0|2196|Q
SWTX|244364|598|436798|B,Q,N
SWVL|4799|65|12291|B,Q,N
SWVLW|300|0|1000|Q
SWX|49171|0|134519|B,Q,N
SWZ|1049|0|15224|Q
SXC|96588|0|310258|B,Q,N
SXI|9051|0|18237|Q,N
SXQG|1908|0|1908|Q
SXT|16553|205|70468|Q,N
SXTC|23674|0|111796|Q
SXTP|23214|0|66687|Q,N
SXTPW|1421|0|27428|Q
SY|520|0|33854|Q
SYBT|25024|59|96112|Q,N
SYBX|1896|176|10714|Q
SYF|2442160|4443|4555429|B,Q,N
SYFI|33432|0|53360|Q
SYFpA|13290|0|25079|Q,N
SYFpB|3983|0|14694|Q,N
SYK|389720|324|583918|B,Q,N
SYLD|57510|0|81000|B,Q,N
SYM|302671|3304|612819|B,Q,N
SYNA|95364|0|167811|B,Q,N
SYNX|2420|0|3108|Q
SYPR|6083|0|21069|Q,N
SYRA|2820|0|38196|Q
SYRE|102111|0|155494|B,Q,N
SYRS|112149|3307|186866|Q,N
SYT|245|48|1538|Q,N
SYTA|30740|56|97375|Q,N
SYTAW|9|0|114|Q
SYY|880035|2269|2496714|B,Q,N
SZK|169|0|3881|Q
T|4246519|23312|10989489|B,Q,N
TAC|101560|2828|297482|B,Q,N
TACK|5852|0|8971|Q,N
TACT|2565|2036|9416|Q,N
TAFI|75103|0|101912|Q
TAFL|105|0|210|Q
TAGG|351|0|2782|Q
TAGS|240|60|919|Q
TAIL|20350|600|1170636|Q
TAIT|853|0|1650|Q,N
TAK|239830|0|394070|B,Q,N
TAL|735740|2339|1615776|B,Q,N
TALK|173360|1700|797792|B,Q,N
TALKW|10|10|13631|Q
TALO|375422|1486|809492|B,Q,N
TAN|868837|21393|1701653|B,Q,N
TANH|250758|0|929121|Q,N
TAOP|7391|0|47401|Q,N
TAP|900361|876|1173357|B,Q,N
TAP/A|5|0|7|Q
TARA|23198|26|65381|Q,N
TARK|3437|182|26618|Q,N
TARS|235411|195|570870|B,Q,N
TASK|56325|165|145862|B,Q,N
TATT|20014|0|37932|B,Q,N
TAXE|155|0|883|Q
TAXF|15153|0|103023|Q,N
TAXX|1188|0|2498|Q
TAYD|3304|0|11451|Q
TBB|10826|0|40829|B,Q,N
TBBB|198075|19646|406655|B,Q,N
TBBK|155058|43|585525|B,Q,N
TBC|5390|0|16534|Q,N
TBF|34780|0|99876|Q,N
TBG|6699|0|9984|Q,N
TBI|18659|210|81010|B,Q,N
TBIL|629707|4603|1846251|B,Q,N
TBLA|112100|2813|524269|B,Q,N
TBLAW|1320|0|3720|Q
TBLD|7893|0|27380|Q
TBLL|43232|3761|177251|Q,N
TBLU|813|0|1221|Q
TBN|3982|552|7569|Q
TBNK|8071|500|36214|Q
TBPH|13046|0|44652|Q,N
TBRG|2764|0|31908|Q,N
TBT|168810|1483|351606|Q,N
TBUX|14082|0|35432|Q,N
TBX|424|0|7299|Q
TC|4993|347|18377|Q,N
TCAF|470275|412|606335|Q,N
TCBI|200327|0|634172|Q,N
TCBIO|3332|0|9747|Q,N
TCBK|36722|0|113701|Q,N
TCBP|87971|10108|221169|Q,N
TCBPW|352|38|6305|Q,N
TCBS|5883|0|8044|B,Q
TCBX|17140|24|82336|B,Q,N
TCHI|116|0|8569|Q
TCHP|71247|10|100751|Q,N
TCI|140|0|210|Q
TCMD|47600|6315|145306|Q,N
TCOM|412726|1670|1126401|B,Q,N
TCPC|208002|1808|733010|B,Q,N
TCRT|2132|162|8047|Q,N
TCRX|237088|0|564318|B,Q,N
TCS|25806|4990|51672|Q,N
TCTM|7959|0|12804|Q
TCX|6645|0|17138|Q,N
TD|264328|7590|577412|B,Q,N
TDC|81120|4181|439522|Q,N
TDF|296|0|31114|Q
TDG|65171|6|126097|B,Q,N
TDIV|26291|743|83702|B,Q,N
TDOC|905260|4240|2971109|B,Q,N
TDS|286335|72|925027|B,Q,N
TDSB|1740|0|30220|Q
TDSC|1|0|40812|Q
TDSpU|2083|0|11529|Q,N
TDSpV|2697|0|30269|Q,N
TDTF|27729|3200|50398|Q
TDTH|4815|100|9917|Q
TDTT|21507|0|61049|Q,N
TDUP|417484|300|1071556|B,Q,N
TDV|262|0|35064|B,Q
TDVG|61902|24|71542|B,Q,N
TDVI|6098|0|16303|B,Q,N
TDW|256376|28|477866|B,Q,N
TDW/WS|1000|0|1637|Q
TDY|61895|47|115918|B,Q,N
TEAF|10451|0|46594|Q
TEAM|319778|261|1089077|B,Q,N
TECB|668|0|13965|Q,N
TECH|102953|30|390092|B,Q,N
TECK|661376|924|1240521|B,Q,N
TECL|384574|5135|824239|B,Q,N
TECS|104921|1990|274896|B,Q,N
TECTP|3369|0|13789|Q,N
TECX|14662|92|34289|B,Q,N
TEF|112448|0|325519|B,Q,N
TEI|26602|213|99101|B,Q,N
TEK|1975|0|4651|Q
TEKX|66|0|112|Q
TEL|256766|47960|715733|B,Q,N
TELA|21221|2116|199853|Q
TELO|9691|562|42565|Q,N
TEM|623095|40244|1147789|B,Q,N
TEMP|66|0|282|Q
TEN|56710|3613|139278|B,Q,N
TENB|151322|0|958102|B,Q,N
TENpE|150|0|3477|Q
TENpF|3808|0|25840|Q
TENX|14673|0|31614|Q
TEO|183935|788|318085|B,Q,N
TEQI|8097|126|9017|Q,N
TER|257724|789|613350|B,Q,N
TERN|107062|86|343296|Q,N
TETE|200|0|602|Q
TEVA|3699000|5145|7866736|B,Q,N
TEX|257326|1115|391816|B,Q,N
TFC|1803373|1465|16011440|B,Q,N
TFCpI|1945|0|9170|Q,N
TFCpO|2827|0|16347|Q,N
TFCpR|6042|0|21603|Q,N
TFFP|37508|323|70403|Q,N
TFI|265433|2531|694710|B,Q,N
TFII|191574|19|272370|Q,N
TFIN|47025|37|103332|B,Q,N
TFINP|140|0|141|Q
TFJL|2140|0|13776|Q
TFLO|585052|50|3597950|Q,N
TFLR|10729|0|16650|Q
TFPM|44835|40|124332|Q,N
TFPN|1257|0|25721|Q
TFSL|99635|733|392454|Q,N
TFX|131864|0|235692|B,Q,N
TG|11733|0|70766|B,Q,N
TGAAW|1|0|201|Q
TGB|1145221|0|1802650|B,Q,N
TGI|122149|0|288108|Q,N
TGL|11123|859|227297|Q
TGLR|521|0|1842|Q
TGLS|40751|174|189640|B,Q,N
TGNA|856384|459|2172481|B,Q,N
TGRT|7615|352|9432|Q,N
TGRW|855|0|1616|Q,N
TGS|78844|79|156001|B,Q,N
TGT|2017109|4620|3019526|B,Q,N
TGTX|999127|2131|1820901|B,Q,N
TH|100972|0|362939|B,Q,N
THAR|12020|0|30513|B,Q,N
THC|360927|316|909479|B,Q,N
THCH|7012|0|13301|Q,N
THD|25784|77|36840|Q,N
THFF|9785|0|68493|Q,N
THG|31289|0|64568|Q,N
THIR|193|0|1964|Q
THLV|686|0|1730|Q
THM|45437|2360|162883|Q,N
THNQ|1459|13|4938|Q,N
THNR|305|0|3199|Q
THO|100571|81|213384|B,Q,N
THQ|29359|125|82335|B,Q,N
THR|29475|35|140770|B,Q,N
THRD|10814|4263|26523|Q,N
THRM|14893|0|50610|Q,N
THRO|519|0|544|Q
THRY|39727|65|173647|Q,N
THS|114638|0|156345|B,Q,N
THTA|30099|903|98817|Q,N
THTX|4455|1081|16665|Q,N
THW|16174|0|121177|Q,N
THY|1|0|3|Q
THYF|2150|0|5390|Q
TIGO|7010|75|17974|Q,N
TIGR|759631|7163|2267604|B,Q,N
TIL|18248|465|38024|B,Q,N
TILE|54323|21|258399|B,Q,N
TILL|701|0|853|Q
TILT|63|0|2081|Q,N
TIMB|94529|305|158285|Q,N
TIME|3391|0|6029|Q,N
TINY|55|0|79|Q
TIP|236524|1648|595416|B,Q,N
TIPT|21626|0|58352|B,Q,N
TIPX|24488|0|53319|Q,N
TIPZ|3022|0|4849|Q,N
TIRX|146|0|4274|Q,N
TISI|18681|0|39333|B,Q,N
TITN|77104|53|134751|B,Q,N
TIVC|21587|1257|49441|Q,N
TIXT|51445|292|76930|Q,N
TJUL|4141|0|8865|Q
TJX|796059|1776|1998832|B,Q,N
TK|137191|15|243691|Q,N
TKC|33457|175|70209|Q,N
TKLF|62295|8800|254981|Q,N
TKNO|70514|388|149137|B,Q,N
TKO|181118|1034|590172|B,Q,N
TKR|104080|625|822756|Q,N
TLF|714|0|1883|Q
TLH|113598|274|591317|B,Q,N
TLK|54464|386|84333|B,Q,N
TLN|344357|47|825081|B,Q,N
TLPH|21538|140|49205|Q,N
TLRY|20334739|1915666|36826706|B,Q,N
TLS|139305|2300|383217|Q,N
TLSA|63937|1273|135033|Q,N
TLSI|3746|0|8558|Q,N
TLT|14814777|65712|24261810|B,Q,N
TLTD|613|0|1413|Q
TLTE|31|0|1250|Q
TLTM|77|0|427|Q
TLTP|1842|0|2462|Q
TLTW|290738|11885|797385|B,Q,N
TLYS|12976|0|37800|B,Q,N
TM|163486|876|299953|B,Q,N
TMAT|14675|0|17358|Q
TMC|180065|0|726874|B,Q,N
TMCI|352688|4329|1422910|B,Q,N
TMCWW|11299|214|16218|Q
TMDV|8|0|574|Q
TMDX|360513|2156|576454|B,Q,N
TME|715695|849|2013460|B,Q,N
TMET|41|0|49|Q
TMF|3964500|466618|7843325|B,Q,N
TMFC|46970|0|97824|B,Q,N
TMFE|19255|0|34388|Q,N
TMFG|3254|0|21677|Q,N
TMFM|82|0|7292|Q,N
TMFS|890|0|3775|Q,N
TMFX|454|0|5342|Q,N
TMHC|135792|125|403093|B,Q,N
TMO|185238|555|532630|B,Q,N
TMP|15116|117|44436|B,Q,N
TMQ|30463043|150183|55624829|B,Q,N
TMSL|49904|0|60141|Q
TMTC|4280|1431|9923|Q
TMUS|463421|287|987059|B,Q,N
TMV|368432|4290|722050|B,Q,N
TNA|4691309|102970|10148983|B,Q,N
TNC|11229|0|33206|B,Q,N
TNDM|581483|1118|1249453|B,Q,N
TNET|61051|32|190662|B,Q,N
TNFA|5009|0|7379|Q,N
TNGX|1205602|92062|8437248|B,Q,N
TNK|74217|255|171409|B,Q,N
TNL|132115|33|440465|Q,N
TNON|20226|702|78968|Q,N
TNONW|100|0|3492|Q
TNXP|4620177|30725|6979995|B,Q,N
TNYA|745086|73575|2007163|B,Q,N
TOAK|14300|0|21500|Q
TOGA|22281|0|22381|Q
TOI|93259|0|344663|Q
TOK|76|0|865|Q
TOKE|34703|6722|79722|Q
TOL|485263|637|1014095|B,Q,N
TOLL|621|0|1539|Q
TOLZ|3798|0|11119|Q
TOMZ|9488|0|24103|Q,N
TOON|35327|1656|79489|Q,N
TOP|40037|126|96180|Q,N
TOPS|4344|2282|10589|Q,N
TOPT|121686|1005|188180|B,Q,N
TORO|5877|182|32353|Q,N
TOST|1298489|2456|2948934|B,Q,N
TOTL|1425202|200|1500376|Q,N
TOTR|1226|0|5762|Q
TOUR|14418|0|97818|Q
TOUS|3082|0|3567|Q
TOVX|116910|4739|256481|Q,N
TOWN|61166|7|240781|B,Q,N
TOYO|1065|0|2322|Q,N
TpA|7136|0|30267|Q,N
TPB|44717|156|98218|B,Q,N
TpC|19385|0|65839|Q,N
TPC|112871|1586|252070|B,Q,N
TPCS|1954|0|11585|Q
TPG|738611|0|1112886|B,Q,N
TPGXL|4842|0|22543|Q
TPH|82457|156|219918|B,Q,N
TPHD|10008|0|25079|Q,N
TPHE|345|5|903|Q,N
TPIC|1024396|53001|1566523|B,Q,N
TPIF|4723|0|21847|Q,N
TPL|47243|122|79365|B,Q,N
TPLC|8397|0|14102|Q,N
TPLE|1792|0|3525|Q
TPMN|1119|0|1575|Q
TPOR|9173|0|39112|Q,N
TPR|764504|515|2494100|B,Q,N
TPSC|10152|0|12730|Q
TPST|557058|18399|1251671|B,Q,N
TPTA|112|0|203|Q
TPVG|79624|92|212958|Q,N
TPX|436653|0|1207571|Q,N
TPYP|5359|0|24366|Q,N
TPZ|11603|0|17918|Q
TQQQ|12152350|111370|24004967|B,Q,N
TR|30467|1|44062|B,Q,N
TRAK|18120|189|36221|B,Q,N
TRAW|4944|1080|7645|Q,N
TRC|15762|58|36863|Q,N
TRDA|44383|0|65476|B,Q,N
TREE|73112|856|144285|B,Q,N
TREX|487239|25|757692|B,Q,N
TRFK|8336|0|13993|Q
TRFM|1817|0|2751|Q
TRGP|416721|159|1069205|B,Q,N
TRI|98332|77|160536|B,Q,N
TRIB|46356|62|64145|Q,N
TRIN|142996|1193|274736|B,Q,N
TRINI|8315|0|8471|Q,N
TRINL|1200|0|1221|Q
TRINZ|2789|0|4313|Q,N
TRIP|822482|5333|1542726|B,Q,N
TRMB|418714|1555|1761285|B,Q,N
TRMD|185152|1874|538831|B,Q,N
TRMK|71994|400|163070|B,Q,N
TRML|19636|1859|52654|Q,N
TRN|193865|18|273562|B,Q,N
TRND|2532|0|3403|Q
TRNO|373415|12|561594|Q,N
TRNR|2328607|257691|5386779|Q,N
TRNS|12554|0|51835|Q,N
TROO|215|182|1632|Q,N
TROW|546514|2616|817488|B,Q,N
TROX|212927|111|1453697|B,Q,N
TRP|296692|1258|764867|B,Q,N
TRS|105870|761|254440|Q,N
TRSG|2036|0|5675|Q
TRST|19133|100|91098|Q,N
TRT|2171|0|5143|Q,N
TRTNpB|1234|0|3443|Q,N
TRTNpC|730|0|2565|Q
TRTNpD|6|0|2262|Q
TRTNpE|548|0|548|Q
TRTX|58100|1049|248223|Q,N
TRTXpC|2410|0|11119|Q,N
TRTY|1229|0|4600|Q
TRU|369230|376|1045607|B,Q,N
TRUE|62692|134|178800|Q,N
TRUG|48194|3276|132237|Q,N
TRUP|106843|360|300541|B,Q,N
TRV|179385|876|325107|B,Q,N
TRVG|11759|0|40238|B,Q
TRVI|16881|0|104192|Q,N
TRX|111403|0|271854|B,Q,N
TS|476762|9|1124511|B,Q,N
TSAT|11131|0|24442|Q,N
TSBK|1956|610|7407|Q,N
TSBX|2508567|54912|4521791|B,Q,N
TSCO|657065|201|822131|B,Q,N
TSDD|2550596|57688|4573178|B,Q,N
TSE|41988|529|161463|B,Q,N
TSEM|45008|0|191443|B,Q,N
TSHA|660159|42661|3940100|B,Q,N
TSI|26790|4|79505|Q,N
TSL|128998|0|251958|B,Q,N
TSLA|41170905|409002|73016268|B,Q,N
TSLL|13184558|630452|44838300|B,Q,N
TSLP|1467|0|6607|Q
TSLQ|5094379|492499|8351742|B,Q,N
TSLR|304540|8819|809286|B,Q,N
TSLS|1000157|146847|1761877|B,Q,N
TSLT|520206|51044|2298728|B,Q,N
TSLW|83|0|85|Q
TSLX|285351|4700|462835|B,Q,N
TSLY|659529|49969|2677732|B,Q,N
TSLZ|4317180|607859|7478683|B,Q,N
TSM|2865865|34589|7822812|B,Q,N
TSME|5586|0|21478|Q,N
TSMX|108354|619|188189|B,Q,N
TSMY|11157|23|43028|B,Q,N
TSMZ|1|0|57|Q
TSN|234474|793|469639|B,Q,N
TSPA|30667|0|40720|Q,N
TSPY|1546|0|2082|Q,N
TSQ|3319|0|17551|Q,N
TSVT|41208|274|150508|Q,N
TT|323671|421|755707|B,Q,N
TTAC|7333|0|10190|Q
TTAI|617|0|5693|Q
TTC|149805|12|274191|B,Q,N
TTD|636223|663|1435841|B,Q,N
