Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
IPAY|460|0|8792|Q,N
IPB|1|0|1|Q
IPDN|1113|0|1267|Q,N
IPDP|6|0|48|Q
IPG|710996|0|1611436|B,Q,N
IPGP|40917|3|52902|Q,N
IPHA|405|1|5551|Q
IPI|27026|0|40236|B,Q,N
IPKW|2204|0|4757|Q,N
IPO|3722|22|16785|Q,N
IPPP|31|0|336|Q
IPSC|73158|704|158517|B,Q,N
IPW|76425|0|103251|B,Q,N
IPWR|1732|301|11217|Q,N
IPX|8827|9|15156|Q,N
IPXX|8|0|29|Q
IPXXW|50|0|50|Q
IQ|4713455|7680|9196210|B,Q,N
IQDF|7120|159|19450|Q
IQDG|117027|27|132660|Q,N
IQDY|176|0|1907|Q,N
IQI|50286|0|172854|Q,N
IQIN|609|0|4640|Q
IQLT|235024|124|974099|Q,N
IQM|10145|0|11110|Q
IQQQ|38599|62|48040|B,Q,N
IQSI|940|0|3110|Q,N
IQSM|1|0|10|Q
IQSU|159|0|687|Q
IQV|417362|125|672468|B,Q,N
IR|453824|462|1116669|B,Q,N
IRBT|500472|8513|937165|B,Q,N
IRD|43699|464|115260|Q,N
IRDM|98270|0|215141|B,Q,N
IREN|2409189|29753|7600695|B,Q,N
IRET|114|0|317|Q
IRIX|6404|0|27993|Q,N
IRM|204270|499|396438|B,Q,N
IRMD|3210|0|7352|Q,N
IRON|71005|0|399496|B,Q,N
IROQ|7|0|765|Q
IRS|54782|0|118840|B,Q,N
IRT|532870|177|829658|B,Q,N
IRTC|82546|101|159549|B,Q,N
IRTR|760|0|802|Q
IRVH|1|0|1|Q
IRWD|282324|21963|463930|B,Q,N
ISCB|297|0|2573|Q,N
ISCF|11823|0|18314|Q,N
ISCG|22101|0|38184|B,Q,N
ISCV|1135|0|7794|Q
ISD|20127|0|66359|Q,N
ISDR|62|0|1883|Q,N
ISEP|5742|0|326426|Q
ISHG|40|2|212|Q
ISMD|2442|0|8172|Q
ISPC|52068|1432|136048|B,Q,N
ISPO|11385|45|30026|Q,N
ISPR|11893|0|15789|Q,N
ISPY|62815|365|79613|B,Q,N
ISRA|770|0|2352|Q,N
ISRG|256305|10277|464331|B,Q,N
ISRL|49|0|52|Q
ISRLW|13874|0|15100|N
ISSC|7676|0|18118|B,Q,N
ISTB|37889|0|295755|Q,N
ISTR|2667|0|6060|Q,N
ISVL|684|0|3499|Q
ISWN|458|0|1559|Q
IT|56816|0|107588|B,Q,N
ITA|205858|1172|285004|B,Q,N
ITAN|9|0|213|Q
ITB|307095|172|392047|B,Q,N
ITCI|73106|12821|184249|B,Q,N
ITDA|838|0|4908|Q
ITDB|3283|0|3297|Q
ITDC|1980|0|2098|Q
ITDD|9275|0|11922|Q
ITDE|3434|0|3605|Q,N
ITDF|1985|0|2004|Q,N
ITDG|2689|0|2947|Q,N
ITDH|179|0|331|Q
ITDI|689|0|732|Q,N
ITEQ|947|0|1380|Q
ITGR|36644|0|52347|Q,N
ITIC|374|0|905|Q,N
ITM|84915|773|151068|B,Q,N
ITOS|32226|100|62552|Q,N
ITOT|380584|627|556195|B,Q,N
ITP|2993|0|11156|Q
ITRG|61332|0|123953|Q,N
ITRI|48784|43|88835|B,Q,N
ITRM|521678|9956|898399|B,Q,N
ITRN|10146|0|20114|Q,N
ITT|44994|0|74868|B,Q,N
ITUB|4699044|683|12063129|B,Q,N
ITW|202389|0|306793|B,Q,N
ITWO|5013|0|5593|Q,N
IUS|19448|0|31990|Q,N
IUSB|1868265|7142|21414279|B,Q,N
IUSG|233365|700|411104|B,Q,N
IUSV|261192|82|382600|Q,N
IVA|6212|0|7654|Q,N
IVAC|4646|0|91951|Q
IVAL|2757|0|11492|Q,N
IVCB|1|0|3|Q
IVDA|39627|17054|67642|Q,N
IVE|194238|939|321903|B,Q,N
IVLU|542266|1995|807023|Q,N
IVOG|13023|0|15947|Q,N
IVOL|34427|229|155703|Q,N
IVOO|17882|0|30262|B,Q,N
IVOV|2255|0|8270|B,Q,N
IVP|1099106|71491|2715330|B,Q,N
IVR|249062|3101|459954|B,Q,N
IVRA|312|56|389|Q,N
IVRpB|1|0|1545|Q
IVRpC|408|0|2009|Q
IVRS|83|0|113|Q
IVT|13152|0|61137|Q,N
IVV|1056624|8044|2734972|B,Q,N
IVVB|3314|0|4883|Q,N
IVVD|64321|24624|105202|Q,N
IVVM|4604|0|6224|Q,N
IVVW|2951|0|5219|Q,N
IVW|320951|3100|4835816|B,Q,N
IVZ|551035|156|1017485|B,Q,N
IWB|71479|1812|150422|B,Q,N
IWC|23641|0|31580|Q,N
IWD|624343|8686|961916|B,Q,N
IWDL|57|0|57|Q
IWF|558618|649|911081|B,Q,N
IWL|16351|0|23775|Q,N
IWLG|166|1|331|Q,N
IWM|4882401|6604|7893444|B,Q,N
IWMI|19515|206|46310|B,Q,N
IWML|633|0|1084|Q,N
IWMW|3964|0|4502|Q,N
IWMY|21984|215|72520|B,Q,N
IWN|277191|585|438604|B,Q,N
IWO|70366|200|173356|B,Q,N
IWP|271750|948|340007|B,Q,N
IWR|273837|1530|562386|B,Q,N
IWS|60362|0|105766|Q,N
IWTR|150|0|590|Q
IWV|11077|0|30893|Q,N
IWX|13410|16|46157|Q
IWY|78128|34|100058|B,Q,N
IX|4703|0|10795|B,Q,N
IXC|813452|35|858701|Q,N
IXG|460|23|2497|Q
IXHL|18570|339|52015|Q,N
IXJ|19663|0|78757|B,Q,N
IXN|11303|0|48226|B,Q,N
IXP|8129|0|12784|Q,N
IXUS|233690|618|1364203|B,Q,N
IYC|122502|11|126593|Q,N
IYE|19644|0|52476|Q,N
IYF|78575|642|165905|B,Q,N
IYG|40008|0|50912|Q,N
IYH|27805|91|178598|Q,N
IYJ|13983|0|21402|B,Q,N
IYK|24718|0|88036|Q,N
IYLD|3310|129|20822|Q,N
IYM|2370|36|31246|Q,N
IYR|1429230|396|1855657|B,Q,N
IYT|211723|12341|300870|B,Q,N
IYW|150779|148|1091490|B,Q,N
IYY|10719|0|27750|Q,N
IYZ|329667|0|370018|Q,N
IZEA|7905|0|13435|Q,N
IZM|2171|0|44743|Q
IZRL|2470|0|6666|Q,N
J|83928|0|142490|Q,N
JAAA|947871|5771|2828342|B,Q,N
JACK|74179|182|160723|Q,N
JADE|6|0|6|Q
JAGX|106340|5055|181258|Q,N
JAJL|4799|0|10316|Q
JAKK|8093|0|26904|B,Q,N
JAMF|89025|0|403570|Q,N
JANH|4|0|2585|Q
JANJ|5900|0|27985|Q
JANW|808|0|42785|Q
JANX|145334|53733|322732|B,Q,N
JANZ|4426|0|4882|Q
JAVA|82289|0|103518|Q,N
JAZZ|171346|58|334376|B,Q,N
JBBB|197279|0|257412|B,Q,N
JBDI|69822|3204|261721|B,Q,N
JBGS|55546|0|104080|Q,N
JBHT|235530|200|396689|B,Q,N
JBI|196072|42|520422|B,Q,N
JBL|78626|366|209194|B,Q,N
JBLU|2386624|72114|10514442|B,Q,N
JBND|90505|0|139405|Q,N
JBSS|14153|0|29141|Q,N
JBT|48166|808|198742|Q,N
JCE|11298|0|12881|Q,N
JCHI|207|0|650|Q
JCI|672977|0|1251932|B,Q,N
JCPB|320589|0|499501|Q,N
JCPI|4601|0|6953|Q
JCSE|564|0|3043|Q,N
JCTC|8628|0|22268|Q
JCTR|36|0|46|Q
JD|2349700|37182|5234292|B,Q,N
JDIV|51|0|64|Q
JDOC|170|0|179|Q
JDST|124825|2193|354478|B,Q,N
JDZG|37370|6437|82440|Q,N
JEF|609201|649|947188|B,Q,N
JELD|107176|139|964798|B,Q,N
JEMA|7095|0|13312|Q,N
JEMB|1|0|2|Q
JEPI|1118783|7315|2223527|B,Q,N
JEPQ|1440236|60835|2261391|B,Q,N
JEQ|809|0|12662|B,Q
JETD|7993|0|8320|Q,N
JETS|172456|1072|463065|B,Q,N
JETU|14|0|54|Q
JFBR|179836|6463|548166|B,Q,N
JFBRW|100|0|200|Q
JFIN|8556|0|16362|Q,N
JFR|92080|2706|198253|B,Q,N
JFU|2825|0|8862|Q,N
JFWD|137|0|742|Q
JG|313|2|1192|Q,N
JGH|22363|0|44496|Q
JGLO|11585|0|25168|Q
JGRO|169057|0|240819|Q,N
JGRW|5948|0|6530|Q
JHAC|202|0|203|Q,N
JHCB|12|0|37|Q,N
JHDV|1|0|2|Q
JHEM|424|0|1163|Q
JHG|159325|0|294003|Q,N
JHI|2030|0|6887|Q
JHMB|4930|0|12377|Q
JHMD|8887|0|23028|Q,N
JHML|7438|0|12422|Q,N
JHMM|47895|0|95323|Q,N
JHPI|3607|0|4509|Q
JHS|2|0|2194|Q
JHSC|2153|0|8079|Q,N
JHX|12826|0|25779|Q,N
JIG|2217|0|3454|Q
JILL|15817|0|28655|B,Q,N
JIRE|53211|0|240745|Q,N
JIVE|1319|0|1395|Q
JJSF|10909|0|15926|Q,N
JKHY|102413|0|189990|B,Q,N
JKS|254010|194|486259|B,Q,N
JL|56593|10786|172212|Q,N
JLL|50712|32|138440|B,Q,N
JLQD|1|0|1|N
JLS|676|0|4785|Q
JMBS|69758|0|297835|Q,N
JMEE|63510|0|91076|Q,N
JMHI|4517|0|15011|Q
JMIA|931752|67672|2803249|B,Q,N
JMID|127|0|127|Q
JMM|15271|0|16472|Q
JMOM|182971|0|199701|Q,N
JMSB|6685|0|10325|Q,N
JMSI|6610|0|13784|Q
JMST|133831|1026|282888|Q,N
JMUB|131684|0|235571|Q,N
JNJ|526277|1350|3057148|B,Q,N
JNK|2312568|6|2625055|B,Q,N
JNPR|390730|1|1147927|B,Q,N
JNUG|157878|791|347163|B,Q,N
JNVR|12337|17|43319|Q,N
JOB|5794|0|72718|Q
JOBY|2917613|32117|6543912|B,Q,N
JOBY/WS|7131|0|14218|Q
JOE|25028|47|111174|B,Q,N
JOET|30776|0|39076|B,Q,N
JOF|7483|0|15101|Q
JOJO|139|0|869|Q
JOUT|3884|0|6888|Q,N
JPC|278713|2858|520027|B,Q,N
JPEF|89571|0|136017|Q,N
JPEM|10306|0|20377|Q,N
JPI|3228|0|12747|Q
JPIB|27823|0|41084|Q
JPIE|130125|0|204533|Q,N
JPIN|785|0|3417|Q
JPLD|8360|4|23201|Q,N
JPM|1146880|5503|3171315|B,Q,N
JPMB|1130|0|2772|Q
JPME|5017|0|7621|Q,N
JPMO|6656|0|29768|Q,N
JPMpC|37916|0|105142|B,Q,N
JPMpD|32625|0|67815|B,Q,N
JPMpJ|10676|0|25129|Q,N
JPMpK|25241|0|101984|B,Q,N
JPMpL|23282|0|65304|Q,N
JPMpM|41784|0|95906|Q,N
JPRE|1796|0|6087|Q,N
JPSE|9940|0|14809|Q
JPST|1204983|42164|2863447|B,Q,N
JPSV|1604|0|1605|Q,N
JPUS|1376|0|2263|Q,N
JPXN|73|0|6198|Q
JQC|184321|0|414634|Q,N
JQUA|160879|57|305869|Q,N
JRE|1082|0|2450|Q
JRI|73739|532|131502|B,Q
JRS|45803|0|69872|B,Q
JRSH|828|0|1569|Q,N
JRVR|21288|2|61308|Q
JSCP|7667|125|30441|B,Q
JSI|4261|0|11575|Q
JSM|2641|0|6898|Q
JSMD|12153|0|18466|Q,N
JSML|2414|0|6780|Q
JSPR|62769|916|87634|B,Q,N
JSPRW|307|307|1410|Q
JSTC|5350|0|7138|Q
JTAI|16754496|3383437|31463639|B,Q,N
JTEK|27561|0|140633|Q,N
JUCY|9709|0|39725|Q
JULH|248|0|3984|Q
JULJ|5624|0|28682|Q
JULU|3195|0|3367|Q
JULW|71|0|3402|Q
JULZ|691|0|1282|Q,N
JUNE|1108|0|2831|Q
JUNM|6382|0|10831|Q
JUNT|254|0|254|Q
JUNW|489|0|1933|Q
JUNZ|32|0|33|Q
JUST|15620|0|27702|Q,N
JVA|25558|100|74987|B,Q,N
JVAL|6445|0|21936|Q,N
JWEL|485|0|2078|Q,N
JWN|208408|15|554679|B,Q,N
JXI|472|0|2666|Q
JXJT|14851|0|72703|Q,N
JXN|126003|209|188561|B,Q,N
JXNpA|5126|0|8530|Q
JYD|37213|2212|65393|B,Q,N
JYNT|8916|61|18277|Q,N
JZ|5550|0|7801|Q,N
JZXN|2938|0|7304|Q,N
K|112534|46|321043|B,Q,N
KACL|400|0|401|Q
KAI|10247|0|18647|B,Q,N
KALA|41290|0|59121|B,Q,N
KALL|4|0|4811|Q
KALU|14307|0|21901|Q,N
KALV|35753|0|136072|B,Q,N
KAPA|3614|35|13482|Q
KAPR|1728|0|2677|Q
KAR|112002|0|250865|B,Q,N
KARO|5649|1|9746|Q,N
KARS|6624|72|24100|Q,N
KAUG|5584|0|5884|Q
KAVL|41974|0|67049|Q,N
KB|26492|45|46910|Q,N
KBA|127498|0|289320|B,Q,N
KBDC|1768|0|5608|Q,N
KBE|273587|1726|387906|B,Q,N
KBH|216101|92|330975|B,Q,N
KBR|172228|1|318676|B,Q,N
KBWB|394345|1853|473927|B,Q,N
KBWD|66133|0|118636|Q,N
KBWP|10756|0|15884|Q,N
KBWR|1370|0|6120|Q,N
KBWY|36487|942|62618|Q,N
KC|378901|1306|970046|B,Q,N
KCCA|1728|0|6340|Q,N
KCE|15064|0|22545|B,Q,N
KD|162510|643|1077785|B,Q,N
KDLY|24264|0|41057|Q,N
KDLYW|15|0|18|Q
KDP|239330|100|1544666|B,Q,N
KE|9379|0|22683|Q,N
KELYA|95577|970|160405|Q,N
KELYB|105|1|109|Q
KEM|4|0|4|Q
KEMQ|115|0|940|Q
KEMX|746|0|2858|Q,N
KEN|761|0|3859|Q,N
KEP|36173|1|53529|Q,N
KEQU|2459|0|3848|B,Q,N
KEUA|136|0|289|Q
KEX|52480|1|99577|B,Q,N
KEY|3329779|1069|5866234|B,Q,N
KEYpI|3858|0|13995|Q,N
KEYpJ|3610|10|13045|Q,N
KEYpK|3602|0|9991|Q,N
KEYpL|8067|0|18575|Q,N
KEYS|161155|18|240110|B,Q,N
KF|659|0|30059|Q
KFFB|1503|0|2094|Q,N
KFRC|4793|0|12834|Q,N
KFS|2165|0|9887|Q
KFY|30618|0|48453|Q,N
KGC|4674982|793|11685392|B,Q,N
KGEI|354|0|854|Q
KGRN|732|25|5393|Q
KGS|80543|0|363754|Q,N
KHC|1615006|6972|3195266|B,Q,N
KHPI|7128|0|7627|Q
KHYB|3314|0|4900|Q,N
KIDS|30102|25|110271|Q,N
KIE|675075|5593|742965|B,Q,N
KIM|464604|3|1255630|B,Q,N
KIMpL|1593|0|2520|Q
KIMpM|802|0|1735|B,Q
KIMpN|152|0|12358|Q
KIND|1269966|682734|3562108|B,Q,N
KINS|23608|1930|65113|B,Q,N
KIO|16625|0|85402|Q,N
KIRK|58021|0|115356|Q,N
KITT|49582|6|88552|Q,N
KITTW|5000|0|5000|Q
KJAN|4940|0|43432|Q
KJUL|400|0|3736|Q
KJUN|1299|0|1800|Q
KKR|426433|299|1086127|B,Q,N
KKRS|1277|0|8596|Q
KLAC|163708|349|309785|B,Q,N
KLC|19422|87|59343|Q,N
KLG|286028|1239|532795|B,Q,N
KLIC|63610|15|134192|Q,N
KLIP|62961|775|186586|B,Q,N
KLMT|15|0|15|Q
KLTO|11894|7|120348|Q
KLTOW|3585|1669|9068|Q
KLTR|63015|776|181293|B,Q,N
KLXE|32678|0|68041|B,Q,N
KLXY|401|0|538|Q
KMB|254229|665|533458|B,Q,N
KMDA|4513|0|10085|Q,N
KMI|3326078|4457|6371247|B,Q,N
KMID|10852|0|10852|Q
KMLM|4402|0|49415|B,Q,N
KMPB|3413|0|7432|Q
KMPR|77813|0|258086|Q,N
KMT|203887|0|434627|B,Q,N
KMX|206501|0|448401|B,Q,N
KN|102693|6754|159190|Q,N
KNDI|33751|60|61544|B,Q,N
KNF|40964|322|75542|Q,N
KNG|101135|0|210804|B,Q,N
KNGS|47|0|115|Q,N
KNGZ|627|0|2533|Q,N
KNO|6672|0|18071|Q
KNOP|8745|101|22224|Q,N
KNOV|8254|0|16563|Q
KNSA|70331|0|135672|Q,N
KNSL|18725|20|34981|B,Q,N
KNTK|83483|0|316298|Q,N
KNW|104642|1000|394378|Q,N
KNX|631991|30|1289555|B,Q,N
KO|1437824|26860|4090068|B,Q,N
KOCG|16|0|73|Q
KOCT|3225|0|5728|Q
KOD|41164|0|99535|B,Q,N
KODK|138884|14|270962|B,Q,N
KOF|22894|0|41977|B,Q,N
KOKU|1444|0|2025|Q
KOLD|110993|2882|411351|B,Q,N
KOMP|26415|316|157357|B,Q,N
KONG|2|0|88|Q
KOOL|108|0|209|Q
KOP|16031|16|52470|Q,N
KOPN|485925|12209|809270|B,Q,N
KORE|2449|60|2648|Q,N
KORP|2754|0|17439|Q,N
KORU|334110|528|608501|B,Q,N
KOS|1747723|5991|4082921|B,Q,N
KOSS|117285|687|185141|Q,N
KPLT|5372|0|11332|Q,N
KPLTW|31|15|464|Q,N
KPOP|88|0|92|Q,N
KPRO|1|0|1|Q
KPRX|1553|6|3575|Q,N
KPTI|141803|0|489223|Q,N
KQQQ|65|0|224|Q
KR|246526|505|702792|B,Q,N
KRBN|8349|0|57847|B,Q
KRC|137924|76|246002|B,Q,N
KRE|3363352|21004|5014648|B,Q,N
KREF|66567|836|173307|Q,N
KREFpA|480|0|2339|Q
KRG|235069|1|307071|B,Q,N
KRKR|219|0|860|Q
KRMA|607|0|2587|Q
KRMD|4762|0|9443|Q,N
KRNT|42241|163|84963|B,Q,N
KRNY|38549|0|121374|Q,N
KRO|40834|0|67925|Q,N
KRON|19430|103|62704|Q,N
KROP|743|0|811|Q
KROS|54711|2141|153066|Q,N
KRP|140704|2101|296088|Q,N
KRRO|28457|0|41518|Q,N
KRT|4476|45|15388|Q,N
KRUS|30351|3180|78834|B,Q,N
KRUZ|28704|4757|37757|Q,N
KRYS|146837|0|167885|B,Q,N
KSA|92199|0|155825|Q,N
KSCP|83791|1924|149979|B,Q,N
KSEP|281|0|424|Q
KSM|2212|0|15728|Q
KSPI|16942|677|71893|B,Q,N
KSPY|305|0|405|Q
KSS|3782286|26237|5050816|B,Q,N
KSTR|7915|0|39612|Q
KT|324182|700|447910|B,Q,N
KTB|75076|250|154791|B,Q,N
KTCC|2870|0|7993|Q,N
KTEC|1899|0|15123|Q
KTF|62516|0|104519|Q
KTH|1727|0|2533|Q
KTN|50|0|50|Q
KTOS|262082|1115|845073|B,Q,N
KTTA|2517|0|8722|B,Q
KUKE|14470|2818|64314|Q,N
KULR|2350878|14971|4326536|B,Q,N
KURA|124510|0|240651|B,Q,N
KURE|1438|0|54589|Q,N
KVAC|189|0|390|Q
KVACW|14|3|1014|Q
KVHI|2010|0|14006|Q,N
KVUE|2941220|172|7058973|B,Q,N
KVYO|410165|10243|919703|B,Q,N
KW|49785|0|93832|B,Q,N
KWE|46837|269|150136|Q,N
KWEB|6546092|7099|12757542|B,Q,N
KWR|8484|0|15439|Q,N
KWT|3|0|12|Q
KXI|3159|0|13180|Q
KXIN|33424|1720|77477|Q,N
KYMR|46102|0|97272|Q,N
KYN|170800|0|319782|B,Q,N
KYTX|42064|50|106230|Q,N
KZIA|8246|2641|25339|Q,N
KZR|3894|0|21718|Q,N
L|79310|0|127190|B,Q,N
LAAC|358422|27271|728751|B,Q,N
LAB|336592|129|481030|B,Q,N
LABD|5372872|52849|13981205|B,Q,N
LABU|240844|1589|488031|B,Q,N
LAC|2901240|53338|5414399|B,Q,N
LAD|40069|0|52128|B,Q,N
LADR|140739|2815|181904|Q,N
LAES|1475709|11715|2394376|B,Q,N
LAKE|1395|0|5939|Q,N
LALT|1|0|226|Q
LAMR|403103|107|502903|B,Q,N
LANC|35252|0|47002|B,Q,N
LAND|80928|35|188465|Q,N
LANDM|2530|0|3539|Q
LANDO|242|0|3263|Q
LANDP|2292|0|7108|B,Q
LANV|19|0|59|Q
LARK|61|0|726|Q
LASE|86176|4594|212370|B,Q,N
LASR|242533|4993|581113|B,Q,N
LAUR|63516|0|188934|Q,N
LAW|18222|0|29758|Q,N
LAZ|301450|0|581800|B,Q,N
LAZR|17354135|30071|30271171|B,Q,N
LB|114997|2203|178865|B,Q,N
LBAY|64|0|171|Q
LBGJ|100|0|3411|Q
LBO|754|0|3352|Q
LBPH|49284|0|146677|B,Q,N
LBRDA|11774|0|26666|Q,N
LBRDK|107285|0|307315|B,Q,N
LBRDP|3096|0|6332|Q,N
LBRT|372244|0|712078|B,Q,N
LBTYA|442949|0|1050699|B,Q,N
LBTYB|1|0|40|Q
LBTYK|101875|0|432179|B,Q,N
LBYAV|3300|0|3400|B,Q
LC|368854|116890|1008733|B,Q,N
LCDS|102|0|228|Q
LCF|900|0|901|Q
LCFY|9722|0|14608|Q
LCG|802|0|17121|Q
LCID|32470236|352057|56116550|B,Q,N
LCII|38149|16|62265|Q,N
LCLG|1|0|4|Q
LCNB|3597|0|5289|Q,N
LCR|1396|0|1578|Q
LCTD|61343|14|72255|Q,N
LCTU|23438|0|181606|Q,N
LCTX|180299|0|430901|B,Q,N
LCUT|13966|1183|31366|Q,N
LDEM|10|0|73|Q
LDI|294831|97872|666851|B,Q,N
LDOS|171335|163|342588|B,Q,N
LDP|26392|0|36393|Q,N
LDSF|123031|330|140966|Q
LDTC|22119|0|81347|Q
LDUR|7777|0|20995|Q
LDWY|5323|0|16781|Q,N
LE|16419|250|33268|Q,N
LEA|57363|921|151346|B,Q,N
LEAD|363|0|506|Q,N
LECO|66848|0|95839|B,Q,N
LEDS|8826|0|11911|Q,N
LEE|7704|12|14794|B,Q,N
LEG|178080|2135|482721|B,Q,N
LEGH|5598|0|8555|Q,N
LEGN|760279|581|1434227|B,Q,N
LEGR|113|0|1819|Q
LEGT|5866|0|11770|Q
LEGT/WS|141|0|261|Q
LEMB|27261|58|56912|Q
LEN|182912|100|418127|B,Q,N
LEN/B|4102|0|6308|B,Q,N
LENZ|35496|49|86479|B,Q,N
LEO|27438|0|83993|Q,N
LESL|698018|16394|1110837|Q,N
LEU|510329|2559|869625|B,Q,N
LEV|470854|59374|823641|B,Q,N
LEVI|237888|1866|671927|B,Q,N
LEV/WS|15754|7451|83841|Q
LEXI|39|0|102|Q
LEXX|57930|332|100172|Q,N
LEXXW|1|0|2|Q
LFBB|1|0|1|N
LFCR|29601|15|47648|B,Q,N
LFEQ|269|0|323|Q
LFLY|25257|2381|44522|Q,N
LFLYW|755|0|761|Q
LFMD|323358|1176|761128|B,Q,N
LFMDP|161|0|1034|Q
LFSC|41|0|43|Q
LFST|321745|0|1799432|Q,N
LFT|20810|0|37082|B,Q,N
LFTpA|240|0|290|Q
LFUS|9024|0|25445|Q,N
LFVN|9939|0|30346|B,Q,N
LFWD|1830|228|9359|Q
LGCB|1272965|6480|3130519|Q,N
LGCL|4378|2752|44239|B,Q
LGCY|2210|17|11388|Q
LGF/A|550662|43669|1065663|B,Q,N
LGF/B|627087|0|958189|B,Q,N
LGH|10754|0|16777|Q
LGHL|1176664|59899|2393660|B,Q,N
LGHLW|38900|0|85240|Q
LGI|6537|0|23495|Q,N
LGIH|16283|0|29333|B,Q,N
LGL|170|0|377|Q
LGLV|2367|0|9634|Q
LGMK|3770364|461553|6390599|B,Q,N
LGND|82772|21930|102826|B,Q,N
LGO|21641|0|48864|Q,N
LGOV|85392|4623|125710|Q,N
LGRO|35|0|45|Q
LGTY|12708|0|37900|Q,N
LGVN|61094|100|138323|B,Q,N
LH|161767|279|240005|B,Q,N
LHX|165465|107|316998|B,Q,N
LI|2930171|718408|4524970|B,Q,N
LIAK|80|0|80|Q
LICN|614|0|21470|Q
LICY|4057419|163670|7254056|B,Q,N
LIDR|68027|0|114450|B,Q,N
LIDRW|31104|2|72119|Q
LIEN|1400|0|2048|B,Q
LIF|141644|8|174829|B,Q,N
LIFW|1112382|85848|2091011|Q,N
LIFWW|3747|71|10755|Q
LII|62108|11|84910|B,Q,N
LILA|66502|1241|100775|B,Q,N
LILAK|126515|411|376511|B,Q,N
LIMI|3|0|45|Q
LIN|148213|273|400412|B,Q,N
LINC|47423|40|75837|Q,N
LIND|148688|101|281809|B,Q,N
LINE|212564|659|586895|Q,N
LINK|6789|1622|9954|Q,N
LION|543360|21018|1748485|Q,N
LIPO|309220|3743|606899|B,Q,N
LIQT|72|0|1634|Q,N
LIT|48124|1073|137153|B,Q,N
LITB|4207|0|5505|Q,N
LITE|2422558|6920|3882743|B,Q,N
LITM|8516|0|105134|Q,N
LITP|77|0|5211|Q
LIVE|20|0|122|Q
LIVN|31474|0|108417|B,Q,N
LIVR|2179|0|10993|Q
LIXT|13349|294|17882|Q,N
LKCO|6151|0|13543|Q,N
LKFN|12702|7|70100|Q,N
LKOR|309|0|3032|Q,N
LKQ|134924|0|670361|Q,N
LLDR|1|0|1|Q
LLY|1164629|2960|2404869|B,Q,N
LLYVA|9082|0|38654|B,Q,N
LLYVK|37363|7|56062|Q,N
LLYX|88413|0|153665|B,Q,N
LMAT|23362|2249|75843|B,Q,N
LMB|23350|0|49089|B,Q,N
LMBO|2986|0|4750|Q
LMBS|158578|3282|317836|Q,N
LMFA|14642|0|39089|B,Q
LMND|484915|1599|1031226|B,Q,N
LMND/WS|3569|0|79480|Q
LMNR|2958|0|8850|Q,N
LMT|223565|108|461269|B,Q,N
LNC|70644|47|451963|B,Q,N
LNCpD|7043|0|11181|B,Q,N
LND|21148|1090|29994|Q,N
LNG|450266|0|893845|B,Q,N
LNGG|210|0|220|Q
LNGZ|1471|0|2017|B,Q
LNKB|5837|58|9934|Q,N
LNN|11046|0|15852|Q,N
LNSR|16193|99|74559|Q,N
LNT|424962|1256|1034863|Q,N
LNTH|380289|0|784616|B,Q,N
LNW|72227|115|110364|B,Q,N
LNZA|181184|4173|252519|Q,N
LNZAW|9500|0|45495|Q
LOAN|252|78|2798|Q,N
LOAR|65935|11|93148|B,Q,N
LOB|16986|0|45112|Q,N
LOBO|4098|0|10111|B,Q
LOCL|2312|0|3659|Q
LOCO|17499|572|57985|Q,N
LOCT|3249|0|3249|Q,N
LODE|807656|369|1318090|B,Q,N
LOGC|41347|274|114424|B,Q,N
LOGI|101296|34|190003|B,Q,N
LOMA|234627|98|450541|B,Q,N
LONZ|52566|0|239211|Q,N
LOOP|165|0|979|Q
LOPE|86344|1286|175056|B,Q,N
LOPP|3|0|3|Q
LOT|60640|34561|75721|B,Q,N
LOUP|698|0|2710|Q,N
LOVE|31649|0|72408|Q,N
LOW|316153|476|654474|B,Q,N
LOWV|565|0|646|Q,N
LPA|5302|1661|14424|B,Q,N
LPAAU|100|0|348|Q
LPCN|9039|530|20216|B,Q,N
LPG|170988|720|458127|B,Q,N
LPL|55128|52|180537|B,Q,N
LPLA|173767|5|309055|B,Q,N
LPRO|158725|2266|202069|Q,N
LPSN|3758099|339447|6611891|B,Q,N
LPTH|6765|0|23973|Q
LPTX|50562|0|126924|Q,N
LPX|101860|0|175154|B,Q,N
LQAI|948|0|1156|Q
LQD|5750769|82|7967712|B,Q,N
LQDA|64633|0|200060|B,Q,N
LQDB|125|0|128|Q,N
LQDH|4472|0|17848|Q,N
LQDI|31|0|963|Q
LQDT|9179|0|22330|Q,N
LQDW|31903|0|107025|Q,N
LQR|7356|0|23200|Q,N
LRCX|1121587|1961|2523914|B,Q,N
LRE|4841|15|6662|B,Q,N
LRFC|1590|0|6079|Q
LRGC|7537|0|23905|Q
LRGE|2126|0|7932|Q
LRGF|121939|7|240707|Q,N
LRGG|689|0|1899|Q
LRHC|31920|2807|137637|Q,N
LRMR|138030|0|261302|B,Q,N
LRN|122862|0|276015|B,Q,N
LRNZ|504|0|1850|Q
LSAF|856|0|10601|Q
LSAK|412|135|2892|Q
LSAT|685|0|9622|Q
LSB|14523|0|32207|Q,N
LSBK|64|0|152|Q
LSBPW|420|0|8220|Q
LSCC|271092|411|486662|B,Q,N
LSEA|12713|0|35840|B,Q,N
LSEAW|2221|0|2343|Q
